scenario_id,workload,pid,current_tick,arrival_time,burst_time,remaining_burst,waiting_time,io_bound,priority,deadline,slack_time,urgency_score,wait_ratio,burst_ratio,deadline_pressure,queue_depth,queue_avg_burst,label
io_heavy_d000089,io_heavy,P2,9,2,6,6,7,1,1,25,16,2.6667,0.5385,2.0,0.0588,6,3.0,0
io_heavy_d000089,io_heavy,P3,9,3,1,1,6,0,5,7,0,0.0,0.8571,0.3333,1.0,6,3.0,1
io_heavy_d000089,io_heavy,P4,9,6,2,2,3,0,3,16,7,3.5,0.6,0.6667,0.125,6,3.0,0
io_heavy_d000089,io_heavy,P5,9,7,3,3,2,0,3,23,14,4.6667,0.4,1.0,0.0667,6,3.0,0
io_heavy_d000089,io_heavy,P6,9,9,2,2,0,1,1,23,14,7.0,0.0,0.6667,0.0667,6,3.0,0
io_heavy_d000089,io_heavy,P7,9,9,4,4,0,0,3,40,31,7.75,0.0,1.3333,0.0312,6,3.0,0
io_heavy_d000090,io_heavy,P2,10,2,6,6,8,1,1,25,15,2.5,0.5714,1.7647,0.0625,5,3.4,0
io_heavy_d000090,io_heavy,P4,10,6,2,2,4,0,3,16,6,3.0,0.6667,0.5882,0.1429,5,3.4,1
io_heavy_d000090,io_heavy,P5,10,7,3,3,3,0,3,23,13,4.3333,0.5,0.8824,0.0714,5,3.4,0
io_heavy_d000090,io_heavy,P6,10,9,2,2,1,1,1,23,13,6.5,0.3333,0.5882,0.0714,5,3.4,0
io_heavy_d000090,io_heavy,P7,10,9,4,4,1,0,3,40,30,7.5,0.2,1.1765,0.0323,5,3.4,0
io_heavy_d000091,io_heavy,P2,12,2,6,6,10,1,1,25,13,2.1667,0.625,1.6,0.0714,4,3.75,0
io_heavy_d000091,io_heavy,P5,12,7,3,3,5,0,3,23,11,3.6667,0.625,0.8,0.0833,4,3.75,0
io_heavy_d000091,io_heavy,P6,12,9,2,2,3,1,1,23,11,5.5,0.6,0.5333,0.0833,4,3.75,1
io_heavy_d000091,io_heavy,P7,12,9,4,4,3,0,3,40,28,7.0,0.4286,1.0667,0.0345,4,3.75,0
io_heavy_d000092,io_heavy,P2,14,2,6,6,12,1,1,25,11,1.8333,0.6667,1.3846,0.0833,3,4.33,0
io_heavy_d000092,io_heavy,P5,14,7,3,3,7,0,3,23,9,3.0,0.7,0.6923,0.1,3,4.33,1
io_heavy_d000092,io_heavy,P7,14,9,4,4,5,0,3,40,26,6.5,0.5556,0.9231,0.037,3,4.33,0
io_heavy_d000093,io_heavy,P2,17,2,6,6,15,1,1,25,8,1.3333,0.7143,1.2,0.1111,2,5.0,0
io_heavy_d000093,io_heavy,P7,17,9,4,4,8,0,3,40,23,5.75,0.6667,0.8,0.0417,2,5.0,1
io_heavy_d000094,io_heavy,P2,21,2,6,6,19,1,1,25,4,0.6667,0.76,1.0,0.2,1,6.0,1
io_heavy_d000095,io_heavy,P1,1,1,1,1,0,1,1,6,5,5.0,0.0,0.1667,0.1667,2,6.0,1
io_heavy_d000095,io_heavy,P2,1,1,11,11,0,0,3,77,76,6.9091,0.0,1.8333,0.013,2,6.0,0
io_heavy_d000096,io_heavy,P2,2,1,11,11,1,0,3,77,75,6.8182,0.0833,1.0,0.0132,1,11.0,1
io_heavy_d000097,io_heavy,P3,13,3,1,1,10,1,5,8,0,0.0,0.9091,0.3077,1.0,4,3.25,1
io_heavy_d000097,io_heavy,P4,13,3,1,1,10,0,2,7,0,0.0,0.9091,0.3077,1.0,4,3.25,0
io_heavy_d000097,io_heavy,P5,13,3,8,8,10,1,5,57,44,5.5,0.5556,2.4615,0.0222,4,3.25,0
io_heavy_d000097,io_heavy,P6,13,4,3,3,9,0,1,23,10,3.3333,0.75,0.9231,0.0909,4,3.25,0
io_heavy_d000098,io_heavy,P4,14,3,1,1,11,0,2,7,0,0.0,0.9167,0.25,1.0,3,4.0,1
io_heavy_d000098,io_heavy,P5,14,3,8,8,11,1,5,57,43,5.375,0.5789,2.0,0.0227,3,4.0,0
io_heavy_d000098,io_heavy,P6,14,4,3,3,10,0,1,23,9,3.0,0.7692,0.75,0.1,3,4.0,0
io_heavy_d000099,io_heavy,P5,15,3,8,8,12,1,5,57,42,5.25,0.6,1.4545,0.0233,2,5.5,0
io_heavy_d000099,io_heavy,P6,15,4,3,3,11,0,1,23,8,2.6667,0.7857,0.5455,0.1111,2,5.5,1
io_heavy_d000100,io_heavy,P5,18,3,8,8,15,1,5,57,39,4.875,0.6522,1.0,0.025,1,8.0,1
mixed_d000101,mixed,P1,0,0,5,5,0,1,5,24,24,4.8,0.0,0.3448,0.04,2,14.5,1
mixed_d000101,mixed,P2,0,0,24,24,0,0,5,118,118,4.9167,0.0,1.6552,0.0084,2,14.5,0
mixed_d000102,mixed,P2,5,0,24,24,5,0,5,118,113,4.7083,0.1724,2.1333,0.0088,4,11.25,0
mixed_d000102,mixed,P3,5,2,3,3,3,1,2,8,3,1.0,0.5,0.2667,0.25,4,11.25,0
mixed_d000102,mixed,P4,5,4,1,1,1,0,2,6,1,1.0,0.5,0.0889,0.5,4,11.25,1
mixed_d000102,mixed,P5,5,5,17,17,0,1,3,62,57,3.3529,0.0,1.5111,0.0172,4,11.25,0
mixed_d000103,mixed,P2,6,0,24,24,6,0,5,118,112,4.6667,0.2,1.6364,0.0088,3,14.67,0
mixed_d000103,mixed,P3,6,2,3,3,4,1,2,8,2,0.6667,0.5714,0.2045,0.3333,3,14.67,1
mixed_d000103,mixed,P5,6,5,17,17,1,1,3,62,56,3.2941,0.0556,1.1591,0.0175,3,14.67,0
mixed_d000104,mixed,P2,9,0,24,24,9,0,5,118,109,4.5417,0.2727,1.1707,0.0091,2,20.5,0
mixed_d000104,mixed,P5,9,5,17,17,4,1,3,62,53,3.1176,0.1905,0.8293,0.0185,2,20.5,1
mixed_d000105,mixed,P2,26,0,24,24,26,0,5,118,92,3.8333,0.52,1.0,0.0108,1,24.0,1
mixed_d000106,mixed,P1,0,0,26,26,0,0,5,127,127,4.8846,0.0,1.814,0.0078,3,14.33,0
mixed_d000106,mixed,P2,0,0,8,8,0,1,1,36,36,4.5,0.0,0.5581,0.027,3,14.33,1
mixed_d000106,mixed,P3,0,0,9,9,0,0,5,19,19,2.1111,0.0,0.6279,0.05,3,14.33,0
mixed_d000107,mixed,P1,8,0,26,26,8,0,5,127,119,4.5769,0.2353,1.5854,0.0083,5,16.4,0
mixed_d000107,mixed,P3,8,0,9,9,8,0,5,19,11,1.2222,0.4706,0.5488,0.0833,5,16.4,0
mixed_d000107,mixed,P4,8,1,20,20,7,0,3,72,64,3.2,0.2593,1.2195,0.0154,5,16.4,0
mixed_d000107,mixed,P5,8,2,6,6,6,0,4,24,16,2.6667,0.5,0.3659,0.0588,5,16.4,1
mixed_d000107,mixed,P6,8,6,21,21,2,1,1,65,57,2.7143,0.087,1.2805,0.0172,5,16.4,0
mixed_d000108,mixed,P1,14,0,26,26,14,0,5,127,113,4.3462,0.35,1.5476,0.0088,5,16.8,0
mixed_d000108,mixed,P3,14,0,9,9,14,0,5,19,5,0.5556,0.6087,0.5357,0.1667,5,16.8,0
mixed_d000108,mixed,P4,14,1,20,20,13,0,3,72,58,2.9,0.3939,1.1905,0.0169,5,16.8,0
mixed_d000108,mixed,P6,14,6,21,21,8,1,1,65,51,2.4286,0.2759,1.25,0.0192,5,16.8,0
mixed_d000108,mixed,P7,14,11,8,8,3,0,1,33,19,2.375,0.2727,0.4762,0.05,5,16.8,1
mixed_d000109,mixed,P1,22,0,26,26,22,0,5,127,105,4.0385,0.4583,1.3684,0.0094,4,19.0,0
mixed_d000109,mixed,P3,22,0,9,9,22,0,5,19,0,0.0,0.7097,0.4737,1.0,4,19.0,1
mixed_d000109,mixed,P4,22,1,20,20,21,0,3,72,50,2.5,0.5122,1.0526,0.0196,4,19.0,0
mixed_d000109,mixed,P6,22,6,21,21,16,1,1,65,43,2.0476,0.4324,1.1053,0.0227,4,19.0,0
mixed_d000110,mixed,P1,31,0,26,26,31,0,5,127,96,3.6923,0.5439,1.1642,0.0103,3,22.33,0
mixed_d000110,mixed,P4,31,1,20,20,30,0,3,72,41,2.05,0.6,0.8955,0.0238,3,22.33,1
mixed_d000110,mixed,P6,31,6,21,21,25,1,1,65,34,1.619,0.5435,0.9403,0.0286,3,22.33,0
mixed_d000111,mixed,P1,51,0,26,26,51,0,5,127,76,2.9231,0.6623,1.1064,0.013,2,23.5,0
mixed_d000111,mixed,P6,51,6,21,21,45,1,1,65,14,0.6667,0.6818,0.8936,0.0667,2,23.5,1
mixed_d000112,mixed,P1,72,0,26,26,72,0,5,127,55,2.1154,0.7347,1.0,0.0179,1,26.0,1
mixed_d000113,mixed,P1,0,0,20,20,0,0,2,61,61,3.05,0.0,1.0,0.0161,1,20.0,1
mixed_d000114,mixed,P2,20,1,1,1,19,0,1,5,0,0.0,0.95,0.0909,1.0,4,11.0,1
mixed_d000114,mixed,P3,20,1,12,12,19,0,2,54,34,2.8333,0.6129,1.0909,0.0286,4,11.0,0
mixed_d000114,mixed,P4,20,6,16,16,14,0,5,82,62,3.875,0.4667,1.4545,0.0159,4,11.0,0
mixed_d000114,mixed,P5,20,9,15,15,11,1,1,40,20,1.3333,0.4231,1.3636,0.0476,4,11.0,0
mixed_d000115,mixed,P3,21,1,12,12,20,0,2,54,33,2.75,0.625,0.8372,0.0294,3,14.33,1
mixed_d000115,mixed,P4,21,6,16,16,15,0,5,82,61,3.8125,0.4839,1.1163,0.0161,3,14.33,0
mixed_d000115,mixed,P5,21,9,15,15,12,1,1,40,19,1.2667,0.4444,1.0465,0.05,3,14.33,0
mixed_d000116,mixed,P4,33,6,16,16,27,0,5,82,49,3.0625,0.6279,1.0323,0.02,2,15.5,0
mixed_d000116,mixed,P5,33,9,15,15,24,1,1,40,7,0.4667,0.6154,0.9677,0.125,2,15.5,1
mixed_d000117,mixed,P4,48,6,16,16,42,0,5,82,34,2.125,0.7241,1.0,0.0286,1,16.0,1
cpu_heavy_d000118,cpu_heavy,P1,1,1,26,26,0,0,1,77,76,2.9231,0.0,1.0,0.013,1,26.0,1
cpu_heavy_d000119,cpu_heavy,P2,27,5,7,7,22,0,5,20,0,0.0,0.7586,0.4773,1.0,3,14.67,1
cpu_heavy_d000119,cpu_heavy,P3,27,6,18,18,21,0,2,54,27,1.5,0.5385,1.2273,0.0357,3,14.67,0
cpu_heavy_d000119,cpu_heavy,P4,27,26,19,19,1,0,2,70,43,2.2632,0.05,1.2955,0.0227,3,14.67,0
cpu_heavy_d000120,cpu_heavy,P3,34,6,18,18,28,0,2,54,20,1.1111,0.6087,1.2857,0.0476,4,14.0,0
cpu_heavy_d000120,cpu_heavy,P4,34,26,19,19,8,0,2,70,36,1.8947,0.2963,1.3571,0.027,4,14.0,0
cpu_heavy_d000120,cpu_heavy,P5,34,29,15,15,5,0,4,72,38,2.5333,0.25,1.0714,0.0256,4,14.0,0
cpu_heavy_d000120,cpu_heavy,P6,34,31,4,4,3,0,5,41,7,1.75,0.4286,0.2857,0.125,4,14.0,1
cpu_heavy_d000121,cpu_heavy,P3,38,6,18,18,32,0,2,54,16,0.8889,0.64,1.0385,0.0588,3,17.33,0
cpu_heavy_d000121,cpu_heavy,P4,38,26,19,19,12,0,2,70,32,1.6842,0.3871,1.0962,0.0303,3,17.33,0
cpu_heavy_d000121,cpu_heavy,P5,38,29,15,15,9,0,4,72,34,2.2667,0.375,0.8654,0.0286,3,17.33,1
cpu_heavy_d000122,cpu_heavy,P3,53,6,18,18,47,0,2,54,1,0.0556,0.7231,0.973,0.5,2,18.5,1
cpu_heavy_d000122,cpu_heavy,P4,53,26,19,19,27,0,2,70,17,0.8947,0.587,1.027,0.0556,2,18.5,0
cpu_heavy_d000123,cpu_heavy,P4,71,26,19,19,45,0,2,70,0,0.0,0.7031,1.0,1.0,1,19.0,1
cpu_heavy_d000124,cpu_heavy,P1,2,2,9,9,0,0,5,22,20,2.2222,0.0,1.0,0.0476,1,9.0,1
cpu_heavy_d000125,cpu_heavy,P2,11,5,15,15,6,0,4,46,35,2.3333,0.2857,0.6383,0.0278,4,23.5,0
cpu_heavy_d000125,cpu_heavy,P3,11,7,50,50,4,0,2,92,81,1.62,0.0741,2.1277,0.0122,4,23.5,0
cpu_heavy_d000125,cpu_heavy,P4,11,7,23,23,4,0,5,62,51,2.2174,0.1481,0.9787,0.0192,4,23.5,0
cpu_heavy_d000125,cpu_heavy,P5,11,10,6,6,1,1,2,22,11,1.8333,0.1429,0.2553,0.0833,4,23.5,1
cpu_heavy_d000126,cpu_heavy,P2,17,5,15,15,12,0,4,46,29,1.9333,0.4444,0.5952,0.0333,5,25.2,0
cpu_heavy_d000126,cpu_heavy,P3,17,7,50,50,10,0,2,92,75,1.5,0.1667,1.9841,0.0132,5,25.2,0
cpu_heavy_d000126,cpu_heavy,P4,17,7,23,23,10,0,5,62,45,1.9565,0.303,0.9127,0.0217,5,25.2,0
cpu_heavy_d000126,cpu_heavy,P6,17,12,14,14,5,0,3,42,25,1.7857,0.2632,0.5556,0.0385,5,25.2,1
cpu_heavy_d000126,cpu_heavy,P7,17,17,24,24,0,0,4,67,50,2.0833,0.0,0.9524,0.0196,5,25.2,0
cpu_heavy_d000127,cpu_heavy,P2,31,5,15,15,26,0,4,46,15,1.0,0.6341,0.5357,0.0625,4,28.0,1
cpu_heavy_d000127,cpu_heavy,P3,31,7,50,50,24,0,2,92,61,1.22,0.3243,1.7857,0.0161,4,28.0,0
cpu_heavy_d000127,cpu_heavy,P4,31,7,23,23,24,0,5,62,31,1.3478,0.5106,0.8214,0.0312,4,28.0,0
cpu_heavy_d000127,cpu_heavy,P7,31,17,24,24,14,0,4,67,36,1.5,0.3684,0.8571,0.027,4,28.0,0
cpu_heavy_d000128,cpu_heavy,P3,46,7,50,50,39,0,2,92,46,0.92,0.4382,1.5464,0.0213,3,32.33,0
cpu_heavy_d000128,cpu_heavy,P4,46,7,23,23,39,0,5,62,16,0.6957,0.629,0.7113,0.0588,3,32.33,1
cpu_heavy_d000128,cpu_heavy,P7,46,17,24,24,29,0,4,67,21,0.875,0.5472,0.7423,0.0455,3,32.33,0
cpu_heavy_d000129,cpu_heavy,P3,69,7,50,50,62,0,2,92,23,0.46,0.5536,1.3514,0.0417,2,37.0,0
cpu_heavy_d000129,cpu_heavy,P7,69,17,24,24,52,0,4,67,0,0.0,0.6842,0.6486,1.0,2,37.0,1
cpu_heavy_d000130,cpu_heavy,P3,93,7,50,50,86,0,2,92,0,0.0,0.6324,1.0,1.0,1,50.0,1
mixed_d000131,mixed,P1,1,1,1,1,0,0,3,5,4,4.0,0.0,0.4,0.2,2,2.5,1
mixed_d000131,mixed,P2,1,1,4,4,0,1,4,14,13,3.25,0.0,1.6,0.0714,2,2.5,0
mixed_d000132,mixed,P2,2,1,4,4,1,1,4,14,12,3.0,0.2,1.0,0.0769,1,4.0,1
mixed_d000133,mixed,P3,8,8,17,17,0,0,5,58,50,2.9412,0.0,1.0,0.0196,1,17.0,1
mixed_d000134,mixed,P4,25,9,4,4,16,1,4,18,0,0.0,0.8,0.6667,1.0,5,6.0,0
mixed_d000134,mixed,P5,25,9,4,4,16,1,1,24,0,0.0,0.8,0.6667,1.0,5,6.0,0
mixed_d000134,mixed,P6,25,9,17,17,16,0,2,77,52,3.0588,0.4848,2.8333,0.0189,5,6.0,0
mixed_d000134,mixed,P7,25,9,3,3,16,1,2,15,0,0.0,0.8421,0.5,1.0,5,6.0,0
mixed_d000134,mixed,P8,25,9,2,2,16,1,1,13,0,0.0,0.8889,0.3333,1.0,5,6.0,1
mixed_d000135,mixed,P4,27,9,4,4,18,1,4,18,0,0.0,0.8182,0.5714,1.0,4,7.0,0
mixed_d000135,mixed,P5,27,9,4,4,18,1,1,24,0,0.0,0.8182,0.5714,1.0,4,7.0,0
mixed_d000135,mixed,P6,27,9,17,17,18,0,2,77,50,2.9412,0.5143,2.4286,0.0196,4,7.0,0
mixed_d000135,mixed,P7,27,9,3,3,18,1,2,15,0,0.0,0.8571,0.4286,1.0,4,7.0,1
mixed_d000136,mixed,P4,30,9,4,4,21,1,4,18,0,0.0,0.84,0.48,1.0,3,8.33,1
mixed_d000136,mixed,P5,30,9,4,4,21,1,1,24,0,0.0,0.84,0.48,1.0,3,8.33,0
mixed_d000136,mixed,P6,30,9,17,17,21,0,2,77,47,2.7647,0.5526,2.04,0.0208,3,8.33,0
mixed_d000137,mixed,P5,34,9,4,4,25,1,1,24,0,0.0,0.8621,0.381,1.0,2,10.5,1
mixed_d000137,mixed,P6,34,9,17,17,25,0,2,77,43,2.5294,0.5952,1.619,0.0227,2,10.5,0
mixed_d000138,mixed,P6,38,9,17,17,29,0,2,77,39,2.2941,0.6304,1.0,0.025,1,17.0,1
cpu_heavy_d000139,cpu_heavy,P1,1,1,12,12,0,0,5,25,24,2.0,0.0,1.0,0.04,1,12.0,1
cpu_heavy_d000140,cpu_heavy,P2,13,2,18,18,11,0,2,45,32,1.7778,0.3793,1.0286,0.0303,6,17.5,0
cpu_heavy_d000140,cpu_heavy,P3,13,2,20,20,11,0,5,59,46,2.3,0.3548,1.1429,0.0213,6,17.5,0
cpu_heavy_d000140,cpu_heavy,P4,13,2,43,43,11,0,2,78,65,1.5116,0.2037,2.4571,0.0152,6,17.5,0
cpu_heavy_d000140,cpu_heavy,P5,13,2,11,11,11,0,1,26,13,1.1818,0.5,0.6286,0.0714,6,17.5,0
cpu_heavy_d000140,cpu_heavy,P6,13,4,11,11,9,0,1,21,8,0.7273,0.45,0.6286,0.1111,6,17.5,0
cpu_heavy_d000140,cpu_heavy,P7,13,4,2,2,9,0,1,9,0,0.0,0.8182,0.1143,1.0,6,17.5,1
cpu_heavy_d000141,cpu_heavy,P2,15,2,18,18,13,0,2,45,30,1.6667,0.4194,0.8738,0.0323,5,20.6,0
cpu_heavy_d000141,cpu_heavy,P3,15,2,20,20,13,0,5,59,44,2.2,0.3939,0.9709,0.0222,5,20.6,0
cpu_heavy_d000141,cpu_heavy,P4,15,2,43,43,13,0,2,78,63,1.4651,0.2321,2.0874,0.0156,5,20.6,0
cpu_heavy_d000141,cpu_heavy,P5,15,2,11,11,13,0,1,26,11,1.0,0.5417,0.534,0.0833,5,20.6,1
cpu_heavy_d000141,cpu_heavy,P6,15,4,11,11,11,0,1,21,6,0.5455,0.5,0.534,0.1429,5,20.6,0
cpu_heavy_d000142,cpu_heavy,P2,26,2,18,18,24,0,2,45,19,1.0556,0.5714,0.7826,0.05,4,23.0,0
cpu_heavy_d000142,cpu_heavy,P3,26,2,20,20,24,0,5,59,33,1.65,0.5455,0.8696,0.0294,4,23.0,0
cpu_heavy_d000142,cpu_heavy,P4,26,2,43,43,24,0,2,78,52,1.2093,0.3582,1.8696,0.0189,4,23.0,0
cpu_heavy_d000142,cpu_heavy,P6,26,4,11,11,22,0,1,21,0,0.0,0.6667,0.4783,1.0,4,23.0,1
cpu_heavy_d000143,cpu_heavy,P2,37,2,18,18,35,0,2,45,8,0.4444,0.6604,0.6667,0.1111,3,27.0,1
cpu_heavy_d000143,cpu_heavy,P3,37,2,20,20,35,0,5,59,22,1.1,0.6364,0.7407,0.0435,3,27.0,0
cpu_heavy_d000143,cpu_heavy,P4,37,2,43,43,35,0,2,78,41,0.9535,0.4487,1.5926,0.0238,3,27.0,0
cpu_heavy_d000144,cpu_heavy,P3,55,2,20,20,53,0,5,59,4,0.2,0.726,0.6349,0.2,2,31.5,1
cpu_heavy_d000144,cpu_heavy,P4,55,2,43,43,53,0,2,78,23,0.5349,0.5521,1.3651,0.0417,2,31.5,0
cpu_heavy_d000145,cpu_heavy,P4,75,2,43,43,73,0,2,78,3,0.0698,0.6293,1.0,0.25,1,43.0,1
cpu_heavy_d000146,cpu_heavy,P1,1,1,8,8,0,0,3,19,18,2.25,0.0,0.6667,0.0526,3,12.0,0
cpu_heavy_d000146,cpu_heavy,P2,1,1,21,21,0,0,1,44,43,2.0476,0.0,1.75,0.0227,3,12.0,0
cpu_heavy_d000146,cpu_heavy,P3,1,1,7,7,0,0,5,12,11,1.5714,0.0,0.5833,0.0833,3,12.0,1
cpu_heavy_d000147,cpu_heavy,P1,8,1,8,8,7,0,3,19,11,1.375,0.4667,0.5517,0.0833,2,14.5,1
cpu_heavy_d000147,cpu_heavy,P2,8,1,21,21,7,0,1,44,36,1.7143,0.25,1.4483,0.027,2,14.5,0
cpu_heavy_d000148,cpu_heavy,P2,16,1,21,21,15,0,1,44,28,1.3333,0.4167,1.0,0.0345,1,21.0,1
cpu_heavy_d000149,cpu_heavy,P1,5,5,11,11,0,0,4,32,27,2.4545,0.0,1.0,0.0357,1,11.0,1
cpu_heavy_d000150,cpu_heavy,P2,16,8,9,9,8,0,2,29,13,1.4444,0.4706,0.2727,0.0714,3,33.0,1
cpu_heavy_d000150,cpu_heavy,P3,16,11,20,20,5,0,5,44,28,1.4,0.2,0.6061,0.0345,3,33.0,0
cpu_heavy_d000150,cpu_heavy,P4,16,11,70,70,5,0,2,153,137,1.9571,0.0667,2.1212,0.0072,3,33.0,0
cpu_heavy_d000151,cpu_heavy,P3,25,11,20,20,14,0,5,44,19,0.95,0.4118,0.9836,0.05,6,20.33,0
cpu_heavy_d000151,cpu_heavy,P4,25,11,70,70,14,0,2,153,128,1.8286,0.1667,3.4426,0.0078,6,20.33,0
cpu_heavy_d000151,cpu_heavy,P5,25,21,6,6,4,0,5,32,7,1.1667,0.4,0.2951,0.125,6,20.33,0
cpu_heavy_d000151,cpu_heavy,P6,25,21,13,13,4,0,5,44,19,1.4615,0.2353,0.6393,0.05,6,20.33,0
cpu_heavy_d000151,cpu_heavy,P7,25,21,11,11,4,0,4,52,27,2.4545,0.2667,0.541,0.0357,6,20.33,0
cpu_heavy_d000151,cpu_heavy,P8,25,21,2,2,4,0,2,24,0,0.0,0.6667,0.0984,1.0,6,20.33,1
cpu_heavy_d000152,cpu_heavy,P3,27,11,20,20,16,0,5,44,17,0.85,0.4444,0.8333,0.0556,5,24.0,0
cpu_heavy_d000152,cpu_heavy,P4,27,11,70,70,16,0,2,153,126,1.8,0.186,2.9167,0.0079,5,24.0,0
cpu_heavy_d000152,cpu_heavy,P5,27,21,6,6,6,0,5,32,5,0.8333,0.5,0.25,0.1667,5,24.0,1
cpu_heavy_d000152,cpu_heavy,P6,27,21,13,13,6,0,5,44,17,1.3077,0.3158,0.5417,0.0556,5,24.0,0
cpu_heavy_d000152,cpu_heavy,P7,27,21,11,11,6,0,4,52,25,2.2727,0.3529,0.4583,0.0385,5,24.0,0
cpu_heavy_d000153,cpu_heavy,P3,33,11,20,20,22,0,5,44,11,0.55,0.5238,0.7018,0.0833,4,28.5,0
cpu_heavy_d000153,cpu_heavy,P4,33,11,70,70,22,0,2,153,120,1.7143,0.2391,2.4561,0.0083,4,28.5,0
cpu_heavy_d000153,cpu_heavy,P6,33,21,13,13,12,0,5,44,11,0.8462,0.48,0.4561,0.0833,4,28.5,0
cpu_heavy_d000153,cpu_heavy,P7,33,21,11,11,12,0,4,52,19,1.7273,0.5217,0.386,0.05,4,28.5,1
cpu_heavy_d000154,cpu_heavy,P3,44,11,20,20,33,0,5,44,0,0.0,0.6226,0.5825,1.0,3,34.33,0
cpu_heavy_d000154,cpu_heavy,P4,44,11,70,70,33,0,2,153,109,1.5571,0.3204,2.0388,0.0091,3,34.33,0
cpu_heavy_d000154,cpu_heavy,P6,44,21,13,13,23,0,5,44,0,0.0,0.6389,0.3786,1.0,3,34.33,1
cpu_heavy_d000155,cpu_heavy,P3,57,11,20,20,46,0,5,44,0,0.0,0.697,0.4444,1.0,2,45.0,1
cpu_heavy_d000155,cpu_heavy,P4,57,11,70,70,46,0,2,153,96,1.3714,0.3966,1.5556,0.0103,2,45.0,0
cpu_heavy_d000156,cpu_heavy,P4,77,11,70,70,66,0,2,153,76,1.0857,0.4853,1.0,0.013,1,70.0,1
mixed_d000157,mixed,P1,0,0,16,16,0,0,2,73,73,4.5625,0.0,1.0,0.0135,1,16.0,1
mixed_d000158,mixed,P2,16,3,4,4,13,0,1,22,6,1.5,0.7647,1.1111,0.1429,5,3.6,0
mixed_d000158,mixed,P3,16,4,5,5,12,0,1,18,2,0.4,0.7059,1.3889,0.3333,5,3.6,0
mixed_d000158,mixed,P4,16,6,5,5,10,0,4,23,7,1.4,0.6667,1.3889,0.125,5,3.6,0
mixed_d000158,mixed,P5,16,6,1,1,10,1,3,9,0,0.0,0.9091,0.2778,1.0,5,3.6,1
mixed_d000158,mixed,P6,16,6,3,3,10,0,4,16,0,0.0,0.7692,0.8333,1.0,5,3.6,0
mixed_d000159,mixed,P2,17,3,4,4,14,0,1,22,5,1.25,0.7778,0.9412,0.1667,4,4.25,0
mixed_d000159,mixed,P3,17,4,5,5,13,0,1,18,1,0.2,0.7222,1.1765,0.5,4,4.25,0
mixed_d000159,mixed,P4,17,6,5,5,11,0,4,23,6,1.2,0.6875,1.1765,0.1429,4,4.25,0
mixed_d000159,mixed,P6,17,6,3,3,11,0,4,16,0,0.0,0.7857,0.7059,1.0,4,4.25,1
mixed_d000160,mixed,P2,20,3,4,4,17,0,1,22,2,0.5,0.8095,0.8571,0.3333,3,4.67,1
mixed_d000160,mixed,P3,20,4,5,5,16,0,1,18,0,0.0,0.7619,1.0714,1.0,3,4.67,0
mixed_d000160,mixed,P4,20,6,5,5,14,0,4,23,3,0.6,0.7368,1.0714,0.25,3,4.67,0
mixed_d000161,mixed,P3,24,4,5,5,20,0,1,18,0,0.0,0.8,1.0,1.0,2,5.0,1
mixed_d000161,mixed,P4,24,6,5,5,18,0,4,23,0,0.0,0.7826,1.0,1.0,2,5.0,0
mixed_d000162,mixed,P4,29,6,5,5,23,0,4,23,0,0.0,0.8214,1.0,1.0,1,5.0,1
io_heavy_d000163,io_heavy,P1,0,0,2,2,0,1,1,7,7,3.5,0.0,1.3333,0.125,2,1.5,0
io_heavy_d000163,io_heavy,P2,0,0,1,1,0,1,1,6,6,6.0,0.0,0.6667,0.1429,2,1.5,1
io_heavy_d000164,io_heavy,P1,1,0,2,2,1,1,1,7,6,3.0,0.3333,0.75,0.1429,3,2.67,1
io_heavy_d000164,io_heavy,P3,1,1,4,4,0,1,1,21,20,5.0,0.0,1.5,0.0476,3,2.67,0
io_heavy_d000164,io_heavy,P4,1,1,2,2,0,1,4,7,6,3.0,0.0,0.75,0.1429,3,2.67,0
io_heavy_d000165,io_heavy,P3,3,1,4,4,2,1,1,21,18,4.5,0.3333,1.7778,0.0526,4,2.25,0
io_heavy_d000165,io_heavy,P4,3,1,2,2,2,1,4,7,4,2.0,0.5,0.8889,0.2,4,2.25,0
io_heavy_d000165,io_heavy,P5,3,2,2,2,1,1,3,16,13,6.5,0.3333,0.8889,0.0714,4,2.25,0
io_heavy_d000165,io_heavy,P6,3,2,1,1,1,1,1,5,2,2.0,0.5,0.4444,0.3333,4,2.25,1
io_heavy_d000166,io_heavy,P3,4,1,4,4,3,1,1,21,17,4.25,0.4286,1.3333,0.0556,5,3.0,0
io_heavy_d000166,io_heavy,P4,4,1,2,2,3,1,4,7,3,1.5,0.6,0.6667,0.25,5,3.0,1
io_heavy_d000166,io_heavy,P5,4,2,2,2,2,1,3,16,12,6.0,0.5,0.6667,0.0769,5,3.0,0
io_heavy_d000166,io_heavy,P7,4,4,3,3,0,1,2,20,16,5.3333,0.0,1.0,0.0588,5,3.0,0
io_heavy_d000166,io_heavy,P8,4,4,4,4,0,0,2,24,20,5.0,0.0,1.3333,0.0476,5,3.0,0
io_heavy_d000167,io_heavy,P3,6,1,4,4,5,1,1,21,15,3.75,0.5556,1.2308,0.0625,4,3.25,0
io_heavy_d000167,io_heavy,P5,6,2,2,2,4,1,3,16,10,5.0,0.6667,0.6154,0.0909,4,3.25,1
